mean,median,std,rms,min,max,range,skewness,kurtosis,zero_crossings,hjorth_activity,hjorth_mobility,hjorth_complexity,q25,q75,iqr
-5.9106845877535816e-08,-6.954873251931678e-07,3.655688235975316e-05,3.655693014305306e-05,-0.00013063636908110062,0.00014373804802164707,0.0002743744171027477,-0.015165309736167924,1.6303460255338011,440,1.336405647864832e-09,0.4712680801725902,2.477588318796905,-1.7085949182245494e-05,1.8225331358539588e-05,3.531128054078508e-05
-4.024402118711199e-07,2.1531171313357197e-07,1.7337242210128395e-05,1.734191239675684e-05,-9.059264116193006e-05,0.0001024543453959823,0.00019304698655791234,-0.9134301116665611,3.942856337319098,506,3.0057996745265773e-10,0.48280357798365514,2.4494781363073437,-9.20100649158378e-06,9.68670192041864e-06,1.888770841200242e-05
-1.7462716707945896e-07,-8.860111582137021e-08,1.4050649994961398e-05,1.4051735121627894e-05,-5.7783167859054604e-05,5.804019511913267e-05,0.00011582336297818728,-0.036674366421563596,-0.0005279546406105062,402,1.9742076528090872e-10,0.38306672230247457,2.4691283548536522,-1.0098232553924008e-05,9.82240666686477e-06,1.9920639220788777e-05
-1.1851193231055216e-07,-4.3793178597771644e-07,1.8334084400116556e-05,1.8334467428008298e-05,-8.301210647336434e-05,8.860248525339246e-05,0.0001716145917267568,0.05131271414169955,1.5099265496425414,335,3.3613865079059723e-10,0.2744436470987981,3.5080886201390493,-1.183466516588745e-05,1.1264656223162342e-05,2.309932138904979e-05
5.344514539143089e-07,2.296977011957789e-07,3.804241891114776e-05,3.804617293457837e-05,-0.00014447893563326213,0.00014741118100222735,0.0002918901166354895,0.13733597660109165,2.7859678845144957,542,1.4472256366112526e-09,0.448730331123358,2.5887519502219933,-1.300365853705412e-05,1.3979900700050621e-05,2.698355923710474e-05
2.1328865243495283e-08,4.4219219865976174e-07,9.233356761747114e-06,9.23338139633546e-06,-3.622254135949532e-05,2.978632778353039e-05,6.600886914302571e-05,-0.2544072976958341,0.27898465772924075,637,8.525487708970115e-11,0.5043938015792944,2.2607003926730496,-5.651214154153511e-06,6.239720022263208e-06,1.1890934176416718e-05
1.96165761599108e-09,1.7948522838189817e-07,1.0804839808002588e-05,1.0804839986075593e-05,-4.156256850372873e-05,5.805395582428322e-05,9.961652432801196e-05,0.010857505161373066,0.9296199990276524,611,1.167445632765974e-10,0.5147639465455185,1.9979500114841173,-6.477755994317469e-06,6.675737815642676e-06,1.3153493809960144e-05
-3.4566408080932443e-07,-7.725653021014636e-07,1.609933329084948e-05,1.6103043689520817e-05,-8.086744534254876e-05,0.00010372554779792823,0.000184592993140477,1.1095256780069407,8.746711711493935,453,2.591885324098544e-10,0.2920394680116193,3.51311588494198,-8.29983986931128e-06,7.254500122693659e-06,1.555433999200494e-05
5.683425304510886e-08,6.695515304396396e-07,1.4181211075273171e-05,1.418132496256149e-05,-7.499764864642288e-05,5.2562763875808266e-05,0.00012756041252223114,-0.7632643025055095,2.8524130366020923,455,2.0110674756145042e-10,0.3498071672681451,2.793441663670548,-7.236257291374934e-06,8.658526659390207e-06,1.589478395076514e-05
-8.998344442857731e-08,5.77033466269622e-07,1.4973850932753082e-05,1.4974121302319598e-05,-8.464778673194804e-05,7.012515945039066e-05,0.0001547729461823387,-0.2615094394713914,1.758603142841988,422,2.2421621175631036e-10,0.32349283653006783,2.8389355570260295,-8.49639682364603e-06,9.10530909249085e-06,1.760170591613688e-05
-9.105295161517217e-08,3.885676652284983e-07,3.434370361407865e-05,3.434382431488487e-05,-0.00013531762261399625,0.00017002192867876653,0.0003053395512927628,-0.09911547354601076,3.5422202475955995,621,1.179489977931679e-09,0.7756670288912032,1.6366711534390435,-1.3241253497353785e-05,1.679354247885745e-05,3.0034795976211234e-05
6.102762492522897e-08,3.295864338622168e-07,1.094598403678548e-05,1.0946154160460493e-05,-5.94899492532808e-05,4.8828514906762736e-05,0.00010831846416004353,0.028703186776193188,1.0901265903131625,441,1.1981456653356255e-10,0.39697484663058397,2.568590801730289,-7.446231106789863e-06,7.272017001465636e-06,1.4718248108255499e-05
-5.237438114861856e-08,1.6039080360140988e-07,1.3367890039107513e-05,1.3367992638143941e-05,-6.65066068180055e-05,4.360767376666458e-05,0.00011011428058467008,-0.2064512882015587,0.6785900983372706,370,1.7870048409766988e-10,0.3349242575807027,2.777253048887119,-9.10590017039099e-06,9.221769737090128e-06,1.8327669907481117e-05
-3.520204211105788e-08,9.954853087798369e-07,1.5648842394260166e-05,1.5648881987674487e-05,-8.781959120453168e-05,6.412233389249677e-05,0.00015194192509702844,-0.5579491756358529,2.7663066477830656,403,2.4488626828039423e-10,0.3060003588180821,2.969854788534756,-9.007617836768593e-06,9.69859948201756e-06,1.8706217318786153e-05
1.2100957773512263e-07,-3.090643345469399e-07,1.355129332197612e-05,1.3551833603469982e-05,-8.738026514776955e-05,7.260938697051865e-05,0.00015998965211828822,0.25391462667330045,3.8438370446928776,420,1.8363755069823457e-10,0.34854541341232487,2.66509199195595,-8.481714285242863e-06,7.869497805142541e-06,1.6351212090385405e-05
-4.030304494045181e-08,4.6660286707102597e-07,4.211670710752122e-05,4.211672639125886e-05,-0.00015168456688499074,0.00016344026786147768,0.0003151248347464684,-0.3009375694183065,1.871030352163011,788,1.7738170175807285e-09,0.7583733991837261,1.6531058041186435,-1.385540699899147e-05,1.6846828372291203e-05,3.070223537128268e-05
3.5290751329637856e-07,5.672531263707239e-07,1.0649474506566583e-05,1.0655320313296668e-05,-4.119221817523539e-05,3.660052468514097e-05,7.779274286037635e-05,-0.22808870364441589,0.23561976724046696,522,1.1341130726601158e-10,0.46619923611189634,2.181510225811667,-6.170764323654584e-06,7.515860030124694e-06,1.3686624353779278e-05
1.0225834232930785e-07,9.925324626952664e-08,1.0414806773194861e-05,1.0415308775622617e-05,-4.32395390061845e-05,4.2343771456259345e-05,8.558331046244384e-05,-0.10176359446500133,0.6095632894131748,554,1.0846820012298557e-10,0.4499317335265644,2.2428376733507465,-6.5772503023575835e-06,6.6941109451520045e-06,1.3271361247509588e-05
-4.2310828315413273e-07,-5.045157326839696e-07,3.182228355493084e-05,3.182509624918195e-05,-0.00014488187367026178,0.00016477197996877212,0.00030965385363903393,0.6966636409029956,7.703736940905797,607,1.0126577306504217e-09,0.684971460318717,1.8493112782666845,-1.0167648218918883e-05,8.972906733163911e-06,1.9140554952082792e-05
-9.668786569387867e-08,7.111964896280346e-08,1.2620980774218607e-05,1.2621351126031166e-05,-4.078765873426137e-05,4.677350189714373e-05,8.756116063140509e-05,-0.009881570551665398,0.1249092581046285,434,1.5928915570319574e-10,0.36543257634669074,2.7612896955714,-8.413307711964733e-06,8.338471411923007e-06,1.675177912388774e-05
-4.5946064812105417e-07,-2.7342966372001636e-07,1.2571946251300477e-05,1.2580339289254481e-05,-6.794828192367414e-05,4.193290603614736e-05,0.0001098811879598215,-0.31411803687252465,0.9314615730837743,386,1.5805383254558815e-10,0.33171768084349035,2.9543335174031746,-8.426465114545145e-06,8.242660776834257e-06,1.6669125891379402e-05
-1.6210670702784838e-07,6.939900216531386e-08,1.902115687061681e-05,1.902184763058196e-05,-0.00011250351714417198,0.00011724325587665651,0.0002297467730208285,-0.20884259337342145,7.301694813866886,377,3.6180440869661314e-10,0.2640375414735243,3.290478112171864,-9.599360055001958e-06,9.798919960333779e-06,1.9398280015335737e-05
-7.739123132695773e-08,-6.673202029309226e-07,1.4254008918182063e-05,1.4254219012008342e-05,-6.890049029940707e-05,8.223665633744979e-05,0.00015113714663685687,0.41821565222710055,2.8492390764735536,345,2.031767702396138e-10,0.2913898377866339,3.1466639644716348,-9.021058263741215e-06,8.22674841724523e-06,1.7247806680986447e-05
-2.58348110946413e-07,2.338767880360899e-08,1.605194092431454e-05,1.6054019782724625e-05,-6.906057447705494e-05,5.591264850746896e-05,0.0001249732229845239,-0.17042060871720632,0.8548868830924583,305,2.5766480743768397e-10,0.26146904373110574,3.4336713779872334,-1.0151331807196024e-05,9.911175422197615e-06,2.0062507229393638e-05
8.908959294940376e-08,2.0679213725880328e-07,1.6555707433700124e-05,1.6555947136477737e-05,-0.00010359254404136284,9.78769376960083e-05,0.00020146948173737115,-0.057960435573171085,6.612893878914347,430,2.7409144863027357e-10,0.3195715889817096,2.6721533029091398,-8.68456893857114e-06,9.719049237822954e-06,1.8403618176394093e-05
-3.3159920795769575e-08,-9.671556396732252e-09,1.3262627271582595e-05,1.326266872561e-05,-5.0193526066426185e-05,5.366650292440817e-05,0.00010386002899083436,-0.01316881165734406,0.6489085624972923,357,1.758972821449264e-10,0.3194947937830404,2.7540109848961527,-8.337891628459255e-06,8.41884521074707e-06,1.6756736839206326e-05
-3.111793958451052e-08,-3.389246444558456e-07,1.739806840803028e-05,1.7398096236561782e-05,-0.00012130279817787479,8.623238408376597e-05,0.00020753518226164074,-0.01748120240940251,5.921144770996367,344,3.026927843305013e-10,0.24523071926388273,3.3648788425427476,-9.308204087115884e-06,8.849544118793627e-06,1.815774820590951e-05
-1.4013989077720922e-07,-7.718071187225603e-07,2.1616145704837228e-05,2.1616599971358586e-05,-0.0001536500307464735,0.00015417329644499308,0.00030782332719146656,0.5353747984791657,9.664619186006858,429,4.67257755132753e-10,0.748328946948355,1.6184473129897212,-9.337910619049081e-06,8.57566508894837e-06,1.791357570799745e-05
-9.727652183576824e-07,-1.0753292401269756e-06,2.9982710316669716e-05,2.9998486463543106e-05,-0.00014896346560783658,0.0001467002593396457,0.0002956637249474823,0.14425532019887552,6.124782357502474,536,8.989629179333326e-10,0.6340292179309414,1.9212447317700374,-9.572458160666562e-06,9.214228819338714e-06,1.8786686980005278e-05
1.2898117884011814e-06,2.4771585201931676e-06,4.82503936969078e-05,4.8267630005585505e-05,-0.0001529575500642301,0.0001424553867558129,0.000295412936820043,-0.24805501362651108,1.2824927894873737,466,2.3281004919065998e-09,0.39274084969927525,3.0349087935606924,-2.0090221344322366e-05,2.616071881542993e-05,4.6250940159752295e-05
-1.2191899129650475e-08,3.0663965561842655e-07,1.0677400051418453e-05,1.0677407012024744e-05,-6.655546136602164e-05,4.248799673579574e-05,0.00010904345810181738,-0.7166466291529812,3.452177552473925,487,1.1400687185803078e-10,0.4566195719789543,2.323915770540664,-6.795444154332005e-06,7.023545687211693e-06,1.3818989841543697e-05
-7.932851754148372e-08,3.0723326705900584e-08,9.699705551296024e-06,9.700029937868142e-06,-3.959140983104494e-05,3.0761001313652934e-05,7.035241114469788e-05,-0.06387812248172738,0.04179939434272706,442,9.40842877818429e-11,0.38803441052636833,2.492916381902236,-6.757222635458216e-06,6.713683618296421e-06,1.3470906253754638e-05
8.92762578391801e-09,2.8160958083008753e-07,1.3192806494956178e-05,1.3192809515636162e-05,-6.88750164134052e-05,5.0854828857271464e-05,0.00011972984527067667,-0.4697051495014131,2.7425882663872443,439,1.740501432133579e-10,0.32377102965630294,2.674553798153223,-7.159659621709416e-06,7.480212143970337e-06,1.4639871765679752e-05
-1.0636372370113389e-07,-6.02301182983166e-07,1.1733295551357572e-05,1.173377764137479e-05,-4.743988350697456e-05,6.465460021221652e-05,0.00011209448371919109,0.42630318316457183,1.9161211043100606,391,1.376702244955074e-10,0.29901411329376226,3.0242390742471037,-7.689254169184615e-06,7.081595981947752e-06,1.4770850151132366e-05
-8.989689047661779e-08,-3.034911359231676e-08,1.30553719993413e-05,1.305568150239972e-05,-6.610961157740551e-05,6.500432386094266e-05,0.00013111393543834818,0.14983056417779847,1.2589853038743453,403,1.7044273804118486e-10,0.3413154360592041,2.3956271215669074,-8.52124659786345e-06,8.168381066129195e-06,1.6689627663992645e-05
1.9715143411967806e-07,-1.2899998481297282e-07,1.2384636668798899e-05,1.2386205799442124e-05,-5.640033293768973e-05,6.149955483748763e-05,0.00011789988777517735,0.05711441006100261,1.6778978443585348,382,1.5337922541815828e-10,0.31974765075133754,2.573740592597339,-7.3095969450543555e-06,7.6083539999533936e-06,1.4917950945007749e-05
3.36747924577292e-07,2.485155594880852e-07,1.7298644125141696e-05,1.7301921504070186e-05,-0.00010170982767336295,0.0001107430556120794,0.00021245288328544236,0.13536145261279942,6.351189160925941,318,2.9924308856829926e-10,0.270410034566962,2.951536692950641,-8.957983950440483e-06,9.718235313127813e-06,1.8676219263568296e-05
-1.6084210013182225e-07,-4.080197006252014e-07,1.1499210642332318e-05,1.1500335455016243e-05,-5.068601902143253e-05,3.978048551577172e-05,9.046650453720425e-05,-0.07709206633185195,0.5278760884086826,390,1.3223184539672884e-10,0.3478589738840307,2.485324293003338,-7.430322494298502e-06,7.5294451569124165e-06,1.4959767651210919e-05
4.532889352150468e-08,2.0027778766529944e-08,1.2312787035034322e-05,1.2312870472749122e-05,-4.294872226474594e-05,4.326849013583885e-05,8.621721240058478e-05,-0.14497155483631,0.38200377857057566,364,1.516047245701093e-10,0.27333889414478346,3.234475185162121,-7.628826017774273e-06,7.730398718850373e-06,1.5359224736624648e-05
-4.208366402039139e-07,-7.771477477898687e-08,2.1987566331996078e-05,2.199159331839477e-05,-0.00011739107630753683,7.412437301206707e-05,0.0001915154493196039,-0.6263328735942002,2.9915993447105675,273,4.834530732039274e-10,0.2111089286741941,3.4952482264743914,-1.1018605149418687e-05,1.1725680948589915e-05,2.2744286098008604e-05
-1.825036423183495e-07,1.789751250183267e-07,2.971598027459137e-05,2.9716540701423557e-05,-9.439868530950534e-05,0.0001374962835006033,0.00023189496881010865,1.176113332295145,5.663231369283034,269,8.830394836799036e-10,0.15708915049400823,4.988330055884704,-1.3649221473943856e-05,1.1760788073878618e-05,2.5410009547822476e-05
1.4173650631594906e-07,-1.64717057729133e-06,3.473654763219351e-05,3.4736836796704324e-05,-9.73057863840766e-05,0.00014597350257965647,0.00024327928896373307,0.4320851940018519,1.3365061264478522,241,1.2066277414036486e-09,0.2306133845686966,4.902288700863831,-1.4593589749215397e-05,1.1415945239902897e-05,2.6009534989118294e-05
1.7419413144466648e-06,7.586996351298903e-07,3.344169047320879e-05,3.348702765622652e-05,-0.00013984756038949348,0.00015646182769810904,0.00029630938808760255,-0.09525755195866728,5.854893073224192,620,1.1183466617059034e-09,0.32000860564767675,3.6280659864272344,-9.152500205445139e-06,1.1106744737683827e-05,2.0259244943128965e-05
9.251433071670001e-08,5.535492521506505e-07,1.1272592559782012e-05,1.1272972186617012e-05,-4.9102465512193766e-05,4.2994959261557125e-05,9.209742477375089e-05,-0.33391600155914314,1.5291957038984023,544,1.2707134301885278e-10,0.38756104176740114,2.677866031380888,-5.950414718530202e-06,6.99954262935281e-06,1.2949957347883013e-05
1.9504306218430523e-08,2.1022219154230637e-06,2.5893932150951067e-05,2.5893939496647058e-05,-0.00011175445638581402,7.727092412023198e-05,0.000189025380506046,-0.9547294327537501,3.302313389466149,284,6.704957222380574e-10,0.16569520806041393,5.276864326405862,-9.129361195958519e-06,1.2238375332180192e-05,2.136773652813871e-05
4.2767313584166875e-07,7.325252823668304e-07,3.642890024121464e-05,3.6431410583389286e-05,-9.79096715896749e-05,0.00015563486540307562,0.00025354453699275053,1.0644818315932354,5.650749948588789,281,1.327064772784368e-09,0.11266961334977468,7.697816769218615,-1.1764401987879956e-05,1.1380796670241491e-05,2.3145198658121447e-05
3.6559783700950094e-07,3.0408587981139698e-06,4.5196224687654007e-05,4.519770334646808e-05,-0.00011222652923354422,0.000144397099760128,0.00025662362899367224,0.36279640351202924,1.8443022032295175,307,2.0426987260169056e-09,0.1574248773080259,6.601227992787845,-1.958073122489361e-05,1.9444180510852084e-05,3.9024911735745696e-05
1.9071420656667224e-07,5.515717080467045e-07,2.0695159306000877e-05,2.0696038041358088e-05,-0.00010460394896291334,7.87467497612114e-05,0.00018335069872412474,-0.7299946197677365,3.7796821316605076,358,4.2828961870075474e-10,0.24755829264338172,4.414862206902063,-9.587106314308863e-06,1.0976791452787706e-05,2.056389776709657e-05
-1.259086060039245e-07,1.9729755127983198e-06,2.5632090618632577e-05,2.563239985757982e-05,-0.00010652847919310706,6.268538153802051e-05,0.00016921386073112757,-1.1960582685608636,2.9797156604945085,280,6.570040694817922e-10,0.17655796832898263,4.643391046728981,-1.21913582089345e-05,1.7052781813723073e-05,2.9244140022657572e-05
1.1984745385533152e-06,2.0502334095433194e-06,3.4504954999206905e-05,3.452576227568125e-05,-0.00012335189550064817,0.00012422228760439357,0.00024757418310504173,-0.4707428219059565,3.4977050895139605,325,1.1905919194972938e-09,0.1979784108456158,5.2016891638468765,-1.1214878569111774e-05,1.4831173735545435e-05,2.604605230465721e-05
1.4766498865657502e-07,1.2206277171273248e-06,4.142726893529245e-05,4.142753210590659e-05,-0.00013264614859242994,0.0001185627736504808,0.0002512089222429107,-0.09227993002922998,1.1459623242000703,400,1.7162186114370465e-09,0.25706352570252233,4.5480789679141,-1.9181039285215267e-05,1.962767591298574e-05,3.880871519820101e-05
2.3587278765998335e-08,2.3975160381859512e-08,8.818374668066392e-06,8.81840621348975e-06,-2.815105746925482e-05,4.169251580349443e-05,6.984357327274925e-05,0.09947759377898381,0.3238816858824771,575,7.776373178639505e-11,0.49722145122012046,1.809674344593798,-5.7271845119697445e-06,5.582454669260058e-06,1.1309639181229802e-05
-2.418987237142321e-07,2.7103592888810523e-07,2.972111688692989e-05,2.9722101271597263e-05,-0.00016354781950989684,0.00014250222081520577,0.0003060500403251026,-0.4693619221475071,9.267905443309889,414,8.833447890065491e-10,0.40963237946808534,2.676690625551466,-8.189750752771882e-06,8.089914849252707e-06,1.627966560202459e-05
-1.2202463117004816e-07,8.241067269620102e-07,1.2604042015227777e-05,1.2604632685335947e-05,-6.729125447864628e-05,5.661305107248512e-05,0.0001239043055511314,-0.7513333603834449,3.6796767195257063,415,1.588618751216271e-10,0.2914939508091876,2.9927831552265114,-6.043257737006392e-06,6.925189664555138e-06,1.296844740156153e-05
2.341361671228693e-08,1.5346918324238435e-06,2.220363195626591e-05,2.2203644301032212e-05,-9.890571783113331e-05,8.934577973336118e-05,0.0001882514975644945,-0.8374715287591675,2.6133308285106667,301,4.930012720493127e-10,0.19615105126694005,4.094564543392376,-1.0102806881673736e-05,1.2146974961023246e-05,2.2249781842696982e-05
-2.776427507675261e-07,6.739775318011697e-07,2.177170782572113e-05,2.177347806726386e-05,-0.000140817377327709,0.00015536720924674187,0.0002961845865744509,-1.2793683206951105,11.715235057296251,451,4.740072616485667e-10,0.4136501083592518,2.5583397944775985,-7.417174064912117e-06,8.094718957657873e-06,1.551189302256999e-05
-7.93101841170586e-07,1.6309486612598142e-06,3.475774749566039e-05,3.47667948120409e-05,-0.00012286100048200814,0.0001224698774934987,0.00024533087797550684,-0.2925118541086458,2.183192619745461,229,1.2081010109720859e-09,0.12493067592207681,6.0386324023792985,-1.3339746567106217e-05,1.3298224223492384e-05,2.66379707905986e-05
-8.953637669648982e-08,-2.227818311457944e-07,1.689061522284416e-05,1.6890852535290423e-05,-6.330511194986265e-05,6.112713673579227e-05,0.00012443224868565492,-0.10998702415035069,1.8237227854245495,297,2.8529288260617496e-10,0.20204549041447356,3.9465369326635087,-8.272704753718264e-06,8.772785668595415e-06,1.7045490422313677e-05
5.15816601401156e-08,9.266551572901367e-07,2.164181603879305e-05,2.1641877509232485e-05,-8.43130793208378e-05,7.105299886856946e-05,0.00015536607818940725,-0.3796567346992608,1.6904820745024152,339,4.6836820145696e-10,0.20311274695785855,3.6264197528641264,-9.601046710885609e-06,1.0958012496687773e-05,2.055905920757338e-05
9.05648047552457e-08,1.8280939301611969e-06,2.5461231122536805e-05,2.546139219011987e-05,-0.00010782445564022592,9.427859323395746e-05,0.00020210304887418337,-0.6336766261350342,4.094272601826151,295,6.482742902752369e-10,0.1589784807252005,4.660642947072427,-8.00078421599125e-06,1.0681507939943373e-05,1.8682292155934622e-05
1.3420969073962957e-08,1.2330099712037785e-06,3.894638678002972e-05,3.8946389092470235e-05,-0.00011861952881421995,0.00010047117916313685,0.0002190907079773568,-0.4880232127022778,1.5565891276024004,199,1.5168210432196738e-09,0.09539863954431253,7.690243785460092,-1.4611261292332487e-05,1.7085471791696578e-05,3.1696733084029065e-05
-1.9276166522465542e-07,9.055535447770489e-07,2.8674406308877335e-05,2.867505421487751e-05,-0.00011868779611698143,0.00010970743966576712,0.00022839523578274855,-0.4844383805056513,4.059774305787775,219,8.222215771665843e-10,0.14169347335389018,5.052476591805758,-1.3288730742573852e-05,1.3381931576848574e-05,2.6670662319422424e-05
-2.4822908527896496e-07,1.1705743400474334e-06,3.994226892356688e-05,3.994304025035293e-05,-0.00011210540354477438,0.00014318370820327428,0.00025528911174804866,0.43048539331258284,2.5912065129882444,366,1.5953848467625363e-09,0.24761521796936217,4.761952388329462,-1.8810906792573675e-05,1.8826440695303274e-05,3.763734748787695e-05
1.5959494510882413e-07,1.6719564746834877e-06,2.818910500213923e-05,2.8189556778497514e-05,-0.00013019271012308322,0.00012531865410212822,0.00025551136422521145,-0.0778739504889281,5.6223453536983214,329,7.946256408216309e-10,0.2536835859386133,4.472511442794431,-1.2020482317210502e-05,1.3087960497445167e-05,2.510844281465567e-05
-1.1552311211521343e-07,3.5586606007506954e-07,3.089456695121443e-05,3.0894782936484666e-05,-0.00013269570664765527,0.00011794165486542506,0.00025063736151308033,-0.4805674424174727,7.2809876738268215,384,9.54474267103071e-10,0.1348128239771241,6.68150012292456,-8.451262951202835e-06,9.834917547598426e-06,1.8286180498801263e-05
-2.865307460086396e-07,8.57419714300494e-07,2.0133475111144503e-05,2.013551389757618e-05,-7.534525612426017e-05,5.5149757699925036e-05,0.0001304950138241852,-0.46820117388116783,1.3930036190414299,271,4.053568200510752e-10,0.15954367724174737,5.357096543358811,-8.760485713827098e-06,9.647670517043303e-06,1.84081562308704e-05
2.7710975878423376e-07,8.217077716348186e-07,1.84652632386989e-05,1.8467342426371436e-05,-8.012007898923478e-05,5.686504924524419e-05,0.00013698512823447897,-0.5677810130264126,1.6304702717754962,281,3.40965946474445e-10,0.21078605740617348,3.5363020038312984,-9.57876264046621e-06,1.1222848941726811e-05,2.0801611582193023e-05
-1.5582431500849903e-07,1.661672484711893e-06,2.506968291927508e-05,2.507016718911425e-05,-0.00012037618699189659,7.491719075829825e-05,0.00019529337775019484,-1.1915092773688643,3.4199147363393916,296,6.284890016729927e-10,0.18473801016381458,3.972191288864478,-9.667845050365164e-06,1.3477919173093931e-05,2.3145764223459095e-05
-1.2327821053463231e-07,9.312192883375597e-07,2.207152564141298e-05,2.207186991753855e-05,-9.494785869227768e-05,8.072119772911097e-05,0.00017566905642138865,-0.1698720006691635,1.9312400544918376,280,4.871522441395507e-10,0.1748012550500285,4.3227155232775,-1.0860174155069932e-05,1.0466422619949683e-05,2.1326596775019615e-05
1.9087422041927474e-07,2.595606531012606e-06,4.526756936912609e-05,4.5267971785321496e-05,-0.00012524872188437167,0.0001231172608730428,0.00024836598275741447,-0.31878840402664443,1.0895354708791825,171,2.049152836588643e-09,0.09422320649607113,7.3957090253571245,-1.807360963803692e-05,2.0240676296762576e-05,3.831428593479949e-05
-1.611284087776714e-08,2.1039472717366073e-06,3.848658919372706e-05,3.8486592566637405e-05,-0.00012074311075509945,9.874593580459727e-05,0.0002194890465596967,-0.33314072901387726,0.25039176201119684,187,1.4812175477667087e-09,0.1487984972194565,6.452986951604938,-2.2355834630362306e-05,2.3468509813046132e-05,4.5824344443408434e-05
-4.2395005733715174e-08,2.0374917969191445e-06,4.5709671573815485e-05,4.570969123416376e-05,-0.0001479052923330022,0.00012762198567793556,0.00027552727801093775,-0.35924871353073334,1.2428425350314258,183,2.0893740753860756e-09,0.0781380837640577,9.793606858278048,-1.639350112686384e-05,1.7564657607858687e-05,3.3958158734722526e-05
-9.085979284828391e-07,9.432954782623058e-07,3.634776534735993e-05,3.635911984554058e-05,-0.0001254517239475466,0.00012584912917965003,0.00025130085312719664,-0.1196717937608447,2.4402416145507075,193,1.3211600457467395e-09,0.11100616591294062,7.103374726798724,-1.4306237099118633e-05,1.5199031884768735e-05,2.950526898388737e-05
-2.574687789991104e-07,4.876141590899138e-07,4.478533841197898e-05,4.4786078493742215e-05,-0.00010713212066953211,0.00014806823187864766,0.0002552003525481798,0.386263586701344,1.7591204803452012,110,2.00572653667548e-09,0.09076342942946923,7.951280326215992,-2.3311529840385424e-05,2.1714519517857115e-05,4.5026049358242535e-05
4.346975979641106e-07,-1.2536017461866703e-06,4.0934574950596455e-05,4.0936882983291175e-05,-0.00011564924704955508,0.0001361733185888846,0.0002518225656384397,0.47478015019422226,1.220320931519371,161,1.6756394263859986e-09,0.1076405025118161,6.458269397166992,-2.2417821777441918e-05,2.000415192396689e-05,4.242197370140881e-05
2.8137779328320984e-08,-7.127236527476468e-07,4.375603431192109e-05,4.3756043359068024e-05,-0.0001191810649543215,0.0001308413065631172,0.0002500223715174387,0.3159553733676111,1.2444332258287378,149,1.9145905387060153e-09,0.07989704976578246,9.325161930151001,-2.0809533415955798e-05,1.5245671591682347e-05,3.6055205007638144e-05
5.047713385220275e-08,-2.236977263803859e-07,3.7965597562218674e-05,3.796563111812296e-05,-0.0001288782667793016,0.00012374855484365238,0.00025262682162295396,0.14206824617329522,3.000418862151525,209,1.4413865982563445e-09,0.10360148007849361,7.104184980275295,-1.5361359316413697e-05,1.3732594071290103e-05,2.90939533877038e-05
5.478369278585549e-07,-5.1600632329577e-06,5.953323166001329e-05,5.953575226016996e-05,-0.00012709712167586793,0.00014091281213872602,0.00026800993381459394,0.45126251799349354,0.203134406357107,114,3.5442056718848084e-09,0.06860149140945744,10.441690342053404,-3.3548528871908423e-05,2.7657629315752002e-05,6.120615818766042e-05
2.267189039871538e-06,-6.198885406612363e-06,5.688932924172761e-05,5.693448803419768e-05,-0.00012059972675650433,0.00014059494333121562,0.00026119467008772,0.4562425964671304,-0.03687207932349512,106,3.236395781573684e-09,0.0715353483019745,9.978365571272018,-3.136507846394734e-05,3.380478293999535e-05,6.516986140394268e-05
9.873787619035531e-07,1.7976040311865627e-06,5.0386548714900626e-05,5.039622216216719e-05,-0.0001254913267013739,0.00012919005455492243,0.0002546813812562963,0.09075593075998567,0.8429373328687033,174,2.538804291399054e-09,0.08255496471179824,8.33783244425058,-1.9126917774296268e-05,2.0464576171000395e-05,3.959149394529666e-05
-8.210214728959715e-07,-6.56908826522067e-07,5.364323220629542e-05,5.364951479554579e-05,-0.00013007190231012123,0.00013276953437468762,0.00026284143668480885,0.12046410932569873,0.05313232374935861,137,2.8775963615385303e-09,0.07924540529340923,8.751108714754462,-3.2096766506881525e-05,2.7409283930596802e-05,5.950605043747833e-05
-1.368171917051507e-07,8.011110216912904e-07,4.621148408949609e-05,4.621168662468073e-05,-0.00012473505626029252,0.00013271518538831092,0.00025745024164860347,0.19902950893018787,0.8411985719760344,120,2.1355012617537504e-09,0.08451212009112646,8.307652210210012,-2.2987856334903475e-05,1.8111425117613776e-05,4.109928145251725e-05
-1.1917809670464822e-07,-2.7801429178415734e-06,4.81571608944429e-05,4.8157308363653324e-05,-0.00012910219961998913,0.00013966570086665911,0.00026876790048664824,0.4862793114886585,1.4267139681831216,383,2.31911214541326e-09,0.20706474300997293,5.3662765451927275,-2.3507931170533896e-05,1.7892085599808262e-05,4.140001677034216e-05
2.164505733512708e-06,6.567805397378084e-07,6.0802982630177325e-05,6.0841497202123944e-05,-0.0001326904913210761,0.00019077276670309895,0.000323463258024175,0.5732627022214394,1.3705502729912924,427,3.6970026967256456e-09,0.26223233115154787,4.270550453855504,-1.5790945472707473e-05,1.3949159900281976e-05,2.974010537298945e-05
-2.018958461251853e-07,2.160455913204081e-06,2.389248601155598e-05,2.3893339024612708e-05,-0.00010282930108667831,6.069973849651085e-05,0.00016352903958318914,-1.2025085770471797,3.0702595604381546,301,5.708508878123981e-10,0.154065405281313,5.835537165791731,-8.009351202583048e-06,1.1924853629181616e-05,1.9934204831764664e-05
