EMG_emg_std,EMG_emg_rms,EMG_power,EEG_ch0_delta_relative,EMG_variance,EEG_ch0_rbpr_delta_theta_alpha_beta,EEG_ch0_gamma_power,EEG_ch0_gamma_relative,EEG_ch1_gamma_relative,EOG_ch0_eog_var,EOG_ch0_rem_energy,EEG_ch0_rbpr_delta_alpha,EOG_ch1_eog_var,EEG_ch1_gamma_power,EOG_ch0_eog_peak_amplitude,EOG_ch0_sem_slope,EEG_ch0_delta_power,EEG_ch1_delta_relative,EOG_ch0_sem_variance,EOG_ch1_rem_energy,EOG_ch0_eog_range,EEG_ch0_iqr,EEG_ch0_q25,EEG_ch0_alpha_relative,EOG_ch1_sem_variance,EEG_ch0_beta_relative,EEG_ch0_zero_crossings,EEG_ch1_rbpr_delta_alpha,EEG_ch1_delta_power,EEG_ch0_q75,EEG_ch1_zero_crossings,EEG_ch1_spectral_entropy,EEG_ch0_D1_std,EEG_ch0_hjorth_mobility,EEG_ch0_std,EEG_ch0_D1_energy,EEG_ch0_rms,EEG_ch1_rbpr_delta_theta_alpha_beta,EEG_ch0_spectral_edge_freq_95,EOG_ch1_sem_slope,EEG_ch1_D1_std,EEG_ch1_q25,EOG_ch1_eog_peak_amplitude,EEG_ch0_A5_energy,EEG_ch0_spectral_entropy,EEG_ch1_D1_energy,EOG_ch1_eog_range,EEG_ch1_theta_relative,EEG_ch1_alpha_relative,EEG_ch1_q75
1.0329906720986534e-06,1.0329907885453945e-06,1.067069969219636e-12,0.7208149635531625,1.0670697286428277e-12,10.077346438412132,1.2439911675556861e-13,0.0006849531603113126,0.0006716850602917853,1.8157445389114481e-10,5.465714176050586e-07,10.56040609381028,1.1424468616780638e-10,1.0381653693564934e-13,5.1616579522127974e-05,4.281736313313032e-08,1.30912228756571e-10,0.64295827948923,3.37104863010157e-12,3.4676389050526065e-07,9.860679598725958e-05,2.1454472236125856e-05,-1.0395677342737259e-05,0.06825636790384892,1.8015957767351661e-12,0.02145906700904047,254.0,6.189650678321729,9.937648745928426e-11,1.1058794893388596e-05,261.0,2.792312507465805,3.616531694677819e-05,0.208915585675991,1.645923592400585e-05,1.6089071833958868e-07,1.6459236455389617e-05,6.394041417865581,8.7890625,3.1476803347229223e-08,3.33492922733764e-05,-1.0084520771690484e-05,4.501615633260289e-05,6.37168750295254e-07,2.6418470384067185,1.3716581875553804e-07,8.661669604239833e-05,0.21562193634398089,0.10387634341645313,1.0753475495708353e-05
1.0190792985431745e-06,1.019079354029938e-06,1.0385227298100755e-12,0.7388286786908812,1.0385226167192486e-12,11.704469222495304,1.2348538338932653e-13,0.0005618532663629529,0.0006623828320168185,2.1486313957245725e-10,6.662712680011791e-07,11.469963216640002,9.46800592385772e-11,1.1280262140648591e-13,6.878391515228964e-05,3.722980086609347e-08,1.6238144033185381e-10,0.6739520808376358,2.2156148813503008e-12,2.872353443753341e-07,0.00010713562329735767,1.9704901746241804e-05,-9.841205332637477e-06,0.06441421517542693,1.5172334413053908e-12,0.013895879614640793,269.0,8.648329720306183,1.1477284395998794e-10,9.863696413604329e-06,321.0,2.838782477993788,4.091841221506373e-05,0.20289341860417268,1.7632438359006466e-05,2.0601301310763017e-07,1.7633978222185518e-05,8.591700345287583,8.30078125,2.665792725325786e-08,3.9982692758512106e-05,-8.594640191348107e-06,5.248075938674823e-05,7.602271804780751e-07,2.5826652484558905,1.9984480431076903e-07,9.662539582785601e-05,0.2159379422077599,0.07792858304826233,9.625053669270087e-06
1.129233147121902e-06,1.1292331558236589e-06,1.27516752021146e-12,0.5668091392006276,1.2751675005588353e-12,6.159478693313372,1.189986968435694e-13,0.0009651913497910307,0.0008615281491451343,1.8559649107307976e-10,5.835119398520705e-07,5.204763180843995,7.186846642836289e-11,1.1389238113833536e-13,6.609578727363127e-05,3.1810830642996373e-08,6.988204871345275e-11,0.6373218942403427,1.7583418215713293e-12,2.1796275633817575e-07,0.00012565866930767304,1.703400142781362e-05,-8.39975966382574e-06,0.10890200370436738,6.546958550193102e-13,0.029505261768008124,304.0,7.264468012086284,8.42527410841442e-11,8.63424176398788e-06,299.0,2.787409162005266,3.0640120003799485e-05,0.24926495627125483,1.3836310512128069e-05,1.1580981182684472e-07,1.3837681875430456e-05,7.077579946452918,9.27734375,1.8048529385080296e-08,3.440510471295299e-05,-9.420561639464375e-06,5.2667657800764606e-05,4.3635378286782567e-07,2.876668243029602,1.4563346459119258e-07,8.468120893438024e-05,0.23149584254097208,0.08773139246810588,9.383196075610466e-06
1.0453235891386124e-06,1.0453235891422434e-06,1.0927014060172215e-12,0.6819869696913362,1.0927014060096305e-12,9.87118000398143,1.3453348263317904e-13,0.0006201971722130929,0.0005395519956535353,7.094205067344592e-10,2.332199792026404e-06,9.515217705634807,3.4003124431336e-10,1.252857094367363e-13,0.00010847236399110946,8.440484675751361e-08,1.479369565901527e-10,0.7200778209531078,1.0690950281640204e-11,1.0835604317949834e-06,0.00018146821482426597,2.1445079019383825e-05,-1.0002827341004286e-05,0.07167329122564069,6.914476194691496e-12,0.019831938076778317,288.0,10.018921043879816,1.6720438692566658e-10,1.144225167837954e-05,272.0,2.558695786348931,3.814628166088115e-05,0.20973207255037732,1.8636540881965097e-05,1.8081184191557374e-07,1.8639737851496165e-05,9.091145256661829,8.30078125,6.425812068781993e-08,4.047733147682838e-05,-1.2021861138126904e-05,7.116965600947067e-05,8.383075484261065e-07,2.5985199790293123,2.0236861465716896e-07,0.00012517246798395796,0.17645950999282228,0.07187179316010045,1.236976041153062e-05
1.007992545003677e-06,1.0079925564639348e-06,1.0160489938866986e-12,0.48944426745541464,1.0160489707829901e-12,5.138712153386464,1.268105703755516e-13,0.0011760050282686259,0.0008069772627395305,1.7791269878517538e-10,5.660585542688984e-07,3.784112423738896,8.24973588776219e-11,1.0470675561051634e-13,7.126025112743671e-05,3.327220364496692e-08,5.2777586176177244e-11,0.549452863313687,2.5822148799840275e-12,2.5796009553233267e-07,0.00011604926937070384,1.5641491996354256e-05,-7.746261069895698e-06,0.1293418938573233,1.2226639079193868e-12,0.031856457803781296,326.0,4.874693059182757,7.129250021639606e-11,7.89523092645856e-06,339.0,3.044006667597414,2.762310155645704e-05,0.28527300451019405,1.229788994862419e-05,9.393908814564589e-08,1.2298077269591717e-05,5.505365000966059,10.25390625,2.5164611179651985e-08,3.678656204813493e-05,-8.002926293147687e-06,4.744104142074272e-05,2.1440065995486611e-07,3.0830916006152678,1.664838908499432e-07,8.027789744815121e-05,0.28962262698199015,0.11271537646429845,8.407861119989142e-06
1.0214518665021685e-06,1.0214518668234096e-06,1.0433639162370283e-12,0.5699488305069316,1.043363915580764e-12,4.779842278395162,1.2089252974239619e-13,0.0008428964003818476,0.0009877906419637388,1.1239487048858256e-10,3.235263747953156e-07,4.102955446891779,6.12718473070233e-11,1.1766805502002742e-13,4.456560890883254e-05,2.9197273249751345e-08,8.174498777369202e-11,0.6129831242868555,1.502568764520564e-12,1.7459426482548952e-07,7.632264956312556e-05,1.669267128554005e-05,-8.902590778322842e-06,0.13891177661670687,6.840088981525626e-13,0.03275118184997217,346.0,4.797081175840909,7.302006005193742e-11,7.790080507217207e-06,353.0,3.0054078348538575,3.51240376952603e-05,0.2764112644546264,1.391752977647169e-05,1.5182666093875943e-07,1.3920379923675562e-05,4.945557983261565,10.25390625,2.1539698584649622e-08,3.0949355158755044e-05,-8.037784197618671e-06,3.622419179986377e-05,3.274004959279576e-07,3.009591132440761,1.1898722758850779e-07,6.37097577534462e-05,0.21101964137760268,0.12778252062399215,8.145425231990837e-06
1.0208696944669727e-06,1.0208696963273268e-06,1.0421749368794486e-12,0.6083326646179532,1.0421749330810903e-12,7.381461811184387,1.2170312627827396e-13,0.0009022293752798111,0.000760206523203793,2.036624343598037e-10,6.403801711169369e-07,6.9161074718874005,1.0270515907425394e-10,1.152476865072681e-13,6.23833305125283e-05,3.8970379201104464e-08,8.205894102953215e-11,0.6610893828121843,2.7635156018273092e-12,3.265345668033599e-07,0.00011599571914415647,1.9422590731988064e-05,-8.934731057736589e-06,0.08795882179256242,3.266699020219506e-12,0.030359966815739766,322.0,7.184395701903837,1.002214787930694e-10,1.0487859674251473e-05,307.0,2.957898246875969,2.9460576393302552e-05,0.24628938895620758,1.4288290559161318e-05,1.0994004371924282e-07,1.4302558040627013e-05,6.713752639738625,9.765625,3.087224395959784e-08,3.92416606975663e-05,-8.379541587016923e-06,5.191177966877018e-05,4.053707920126469e-07,2.916519972470996,1.9217796842005945e-07,0.00010281196462756496,0.20286922336207688,0.09201739578973889,9.816963769011568e-06
1.0188794284368676e-06,1.0188794725869995e-06,1.0381153796591624e-12,0.6066902842760337,1.038115289691838e-12,6.779286584826727,1.376577039005326e-13,0.0009430523947582888,0.0006329406583733377,3.183262549064459e-10,1.0106822934508735e-06,6.268723283932751,1.525612857109466e-10,9.702949328298208e-14,9.886098063366233e-05,5.280618229953442e-08,8.855880328219286e-11,0.6416887765957481,4.934172661553447e-12,4.767017502038426e-07,0.00016489540999028258,1.7884231766583166e-05,-9.181633413310068e-06,0.09678051762645679,2.5228477968489793e-12,0.030764114036855673,297.0,7.185840713390889,9.8370575526745e-11,8.7025983532731e-06,281.0,2.829178812731829,3.077630806913432e-05,0.23888300840195445,1.5206452801415276e-05,1.1673839460645125e-07,1.5208490355210806e-05,6.78715709378124,9.27734375,3.7002153692529785e-08,3.5196432894243015e-05,-9.996683260400544e-06,6.913059136614771e-05,4.904680214154978e-07,2.825796250859694,1.5244627607063393e-07,0.00011828407477352562,0.22365749945099056,0.08929905381842855,1.0086720682265667e-05
1.0424737023155357e-06,1.0424737060811998e-06,1.086751427870672e-12,0.5853531928510615,1.0867514200194603e-12,5.951542187718386,1.2498747204967951e-13,0.0009379196083433346,0.0007242485410207479,2.0151750531890524e-10,6.068686837521611e-07,5.26119487241846,7.63755056005726e-11,1.0443764437690818e-13,7.157147133227136e-05,4.103510111013196e-08,7.800435685515715e-11,0.6601242260013337,2.781569601694871e-12,2.193657986606573e-07,0.00011504609617327313,1.755349392739707e-05,-9.291687459486574e-06,0.11125860323474142,7.912984938701708e-13,0.03137995734076772,321.0,5.44350688485822,9.519082919040915e-11,8.261806467910494e-06,287.0,2.802459001773875,2.9601297951898366e-05,0.24295269660486435,1.465020389597025e-05,1.0779395735560162e-07,1.4658218050395554e-05,5.444091288944073,9.27734375,2.1475129635794918e-08,3.64582297515196e-05,-1.010946351889178e-05,4.279922721966426e-05,4.776404097131262e-07,2.8222140322035516,1.6471032293401577e-07,7.46189633571342e-05,0.17822439151733852,0.12126818978360254,9.860929062041558e-06
1.0353030138611404e-06,1.035303014247138e-06,1.0718523313092097e-12,0.7060737243933708,1.0718523305099608e-12,12.451747262349613,1.3807793231172748e-13,0.0007558568263293725,0.0005450293461502613,2.471776407770121e-10,7.625376934550957e-07,14.79005946782348,1.1547463197380622e-10,1.0043435917167156e-13,7.652770816499729e-05,4.732252397178332e-08,1.2898368649698945e-10,0.7358184719161542,3.253029240054565e-12,3.612011813928601e-07,0.0001252111668882013,2.004702731454292e-05,-1.0385378027802288e-05,0.047739748844787926,2.015088549543673e-12,0.026136900173553856,294.0,11.987728116811203,1.3559170201672658e-10,9.661649286740634e-06,251.0,2.5584758109938033,3.925032148126059e-05,0.2264681140574488,1.5801370346570817e-05,1.9015557455634515e-07,1.580331484697991e-05,10.678261488534904,8.30078125,3.552419403901017e-08,3.6727942646072544e-05,-1.0279848371102933e-05,5.6111014340818564e-05,5.265814766194572e-07,2.751728091859745,1.666397093417021e-07,9.4254799069134e-05,0.17309194908882494,0.06138097767535002,1.1559650934918986e-05
1.0270682048339551e-06,1.0270682084028901e-06,1.0548691047119227e-12,0.6780460482826378,1.054869097380843e-12,9.35005699336507,1.267550508904034e-13,0.0009080901029629321,0.0007145594660176994,2.337663927872981e-10,7.394629990870316e-07,9.276154972395565,1.0349859057927107e-10,1.1074987281149129e-13,6.745547433247435e-05,4.5336913544479257e-08,9.464453040031751e-11,0.7092443893305276,2.913788716011289e-12,3.196693155043204e-07,0.00012200916873230083,1.791031264331118e-05,-8.709203835231479e-06,0.07309559298010872,1.454938924972156e-12,0.02274231178310739,291.0,8.39618736959308,1.0992608683554144e-10,9.201108808079702e-06,271.0,2.6843104462994765,3.5941623718889986e-05,0.22992588206415215,1.4333809515564731e-05,1.5890698220946433e-07,1.4333822941220746e-05,8.015049347467047,8.7890625,2.992833492930517e-08,3.43801123444882e-05,-9.92779908086382e-06,4.5043013462805004e-05,4.2422239618882416e-07,2.776940076371006,1.4547491500041354e-07,8.29081093676738e-05,0.17345836912040338,0.08447219649945722,9.321390999765776e-06
1.1471680880673606e-06,1.147168090540883e-06,1.3159946279552154e-12,0.5815560492567983,1.3159946222801235e-12,7.226068791135031,1.2424324037711492e-13,0.0009883854005565884,0.0007351242817322415,2.4910510400155644e-10,7.776625976210232e-07,6.235211082901918,1.2398693898836713e-10,1.0392272977821722e-13,7.940924983112616e-05,4.42862516890513e-08,7.310347560768212e-11,0.6773841142342343,4.0281165026202695e-12,3.871158065573273e-07,0.00014404288639387934,1.8263808343709363e-05,-9.103386899607417e-06,0.09326966505617279,1.825067187346874e-12,0.027207855238595736,276.0,7.442336178418508,9.576014288868499e-11,9.160421444101948e-06,289.0,2.84707344082008,3.300437452581805e-05,0.25290864325243123,1.3686453570991315e-05,1.411375419338784e-07,1.3686739793853362e-05,7.073105079837062,9.27734375,3.28690373593936e-08,3.674398605176082e-05,-9.338911850583726e-06,6.776654162025462e-05,3.23594792201335e-07,2.902703777326589,1.667721939417115e-07,0.00010564392823598881,0.1919061975774747,0.09101767213882805,9.67339997655065e-06
1.0464368219931109e-06,1.0464368427217037e-06,1.0950300658053675e-12,0.7037894732948067,1.0950300224230416e-12,11.047369120867952,1.1913938002865279e-13,0.0008087183848313049,0.0008360686304652281,1.93752210319353e-10,5.873827172002057e-07,11.642475401204658,1.1347684731402633e-10,9.940615783776191e-14,8.263014261741736e-05,4.219662466295501e-08,1.036813841403221e-10,0.6129434767792982,4.3046522904884145e-12,3.459737618674864e-07,0.00013517863332763796,1.916326117018091e-05,-9.581638645457292e-06,0.060450157637609,2.520308348209408e-12,0.02192494595269133,274.0,5.406263736753201,7.287721818296775e-11,9.581622524723618e-06,275.0,2.8046578648742337,3.520446099432967e-05,0.21471925457679264,1.4829143934742946e-05,1.5294210797238828e-07,1.4829216202067867e-05,5.507594018923654,8.30078125,3.380716224625313e-08,3.198175471110895e-05,-9.11232685569532e-06,6.47832587168394e-05,4.746353381469174e-07,2.6725602906071186,1.2642252312922624e-07,0.00010521552937324088,0.2255641081978501,0.11337653999606928,9.464957740134043e-06
1.043350288172062e-06,1.0433502916000092e-06,1.088579830981824e-12,0.7323524640053058,1.0885798238287249e-12,11.627636783941222,1.1392296744602648e-13,0.0006612400620830078,0.0005152620119071217,3.0049090307288146e-10,9.914809501632634e-07,12.255502961748297,1.6958701395842244e-10,1.06322212960912e-13,7.27414850327845e-05,4.395356130354627e-08,1.2617469917516924e-10,0.8097175715687868,3.4298964827481747e-12,5.583014762565761e-07,0.00013222688007456551,2.263100212046022e-05,-1.1164205485017355e-05,0.05975703047774653,2.0358500727920983e-12,0.01892233791300436,240.0,17.58777654487054,1.6708191578859755e-10,1.1466796635442868e-05,187.0,2.260837764707964,3.391902302165404e-05,0.17221105501961512,1.8688542813671752e-05,1.4169578391907745e-07,1.8688996558035354e-05,14.419995017720131,7.8125,3.708486058539876e-08,4.4118778088001514e-05,-1.4839921269475966e-05,5.7577755144988655e-05,9.799169673528197e-07,2.2753648318092154,2.3992270251979575e-07,0.00011258425922975866,0.12041776879325664,0.04603865471584811,1.4069451283551209e-05
1.131777239151447e-06,1.1317772445678781e-06,1.2809197313216586e-12,0.7310665566722778,1.2809197190612717e-12,12.577946958240723,1.1241068335560995e-13,0.0006292957134754348,0.0005539312905906437,4.2829845368840433e-10,1.3551683177350553e-06,13.753160069900906,1.5880480062581155e-10,1.162258198352254e-13,9.592100521140905e-05,6.655369676367214e-08,1.305899427792169e-10,0.7684452670182786,1.0023264696334072e-11,5.07205323778881e-07,0.0001722587615546208,2.3568469521982073e-05,-1.1096658333293838e-05,0.05315626030356711,3.97924661400322e-12,0.020033929872096165,228.0,11.863098539208707,1.6123512550169466e-10,1.2471811188688237e-05,235.0,2.4362092935315816,4.036276005874013e-05,0.17699575683772673,1.867521263474462e-05,2.0054442069818688e-07,1.8675622586602633e-05,10.674343586208973,8.30078125,4.638256934043473e-08,3.8397809316385134e-05,-1.0911889779028849e-05,5.985209096052482e-05,8.991093707119144e-07,2.5374961777578875,1.8312651802276633e-07,0.0001088978485104432,0.14103258260471493,0.06477610082041312,1.2611286302573939e-05
1.0210180063336867e-06,1.0210180063810784e-06,1.0424777693543919e-12,0.6957063391093725,1.042477769257616e-12,10.608989877682562,1.1235175051001218e-13,0.0008862013747731846,0.0007272441905501672,1.27220120759958e-10,3.882303610767453e-07,10.9081234335901,7.845768749097768e-11,1.172715604053769e-13,5.5220922137009645e-05,2.7104165395876494e-08,8.820097470493712e-11,0.759037886767779,1.1812722796069097e-12,2.335755940720798e-07,9.573816460677775e-05,1.8070486062470842e-05,-9.481268951709027e-06,0.06377873731856007,1.6216319720500645e-12,0.021605613022271278,255.0,10.968798372212566,1.223984440779343e-10,8.589217110761815e-06,249.0,2.647060724501211,3.3841147127324806e-05,0.20999058721587732,1.4500466485030557e-05,1.409250822192183e-07,1.4509145637550921e-05,9.20488692689853,8.30078125,2.887715365332388e-08,3.875695917394793e-05,-1.0910449043157132e-05,4.290241281943764e-05,4.7495551277772896e-07,2.67055650800512,1.852307100054235e-07,7.763424982771885e-05,0.13672018420895585,0.0691997300899123,1.0078406864368894e-05
1.0159038108905234e-06,1.0159038284330399e-06,1.0320605886249072e-12,0.7384381336645462,1.0320605529818882e-12,12.276226632035259,1.1222895139595111e-13,0.000676711206103941,0.0004754119385135606,2.800888100771448e-10,8.826660009023693e-07,13.733498322983936,1.9319348707804378e-10,1.07179529837733e-13,7.51712328570779e-05,4.876201642304557e-08,1.224660337592015e-10,0.766413318633432,3.875220789577661e-12,6.415304807505154e-07,0.00014636962503626779,2.012495580433429e-05,-1.0014985728456626e-05,0.053769121042430985,2.7703389781798276e-12,0.021048338619000843,250.0,12.854785467174295,1.727845106484738e-10,1.0109970075877663e-05,248.0,2.2995606495913603,4.032010226327585e-05,0.19760798914349367,1.6235339959065167e-05,1.9996243934954133e-07,1.623690256787801e-05,11.12443497026054,8.30078125,4.073974272611845e-08,4.430345886578021e-05,-1.1251312130831404e-05,6.0979977484904366e-05,5.917304479524972e-07,2.58632021075757,2.4144751073909194e-07,0.0001201066860474243,0.14660259497703115,0.059620856418843286,1.2266675748328532e-05
1.0324851007528545e-06,1.032485213834669e-06,1.0660257167872222e-12,0.7569709487643952,1.0660254832766322e-12,10.975802620511697,1.1353707054880452e-13,0.000683125502443899,0.0006626076598757881,1.9327674076105963e-10,5.864603388386614e-07,12.495909942212693,1.0233548678130463e-10,1.2211899382722465e-13,6.748858386889873e-05,4.151977321116798e-08,1.2581035798808686e-10,0.765361574932949,4.1328580268536995e-12,3.185888805475247e-07,0.0001292419812486354,2.307766592815524e-05,-1.1256610675581772e-05,0.06057749713826409,1.216521127561299e-12,0.022364761032697977,218.0,18.24260243215965,1.4105660272981548e-10,1.1821055252573466e-05,248.0,2.5225336275923786,3.910758064761239e-05,0.18552802395728454,1.7478021343793755e-05,1.889244256378315e-07,1.7498156860648894e-05,14.498275091773916,8.30078125,2.90747427209692e-08,3.91961714416567e-05,-1.156642232508184e-05,5.6329014645520855e-05,7.765148708360227e-07,2.5048011124092326,1.8941366537689761e-07,9.412531587134552e-05,0.16441944166184144,0.041954626692061375,1.0417392029834399e-05
1.0778577198965767e-06,1.0778577217577003e-06,1.1617772683527002e-12,0.7171188896206699,1.1617772643406473e-12,10.559874463968047,1.159368525120261e-13,0.000727010320629117,0.000638884452035605,1.982054010545599e-10,6.048969910303365e-07,11.28893247764685,1.1325341140991107e-10,1.1026787528708492e-13,6.6357491219541e-05,4.1944796657427405e-08,1.1435945897933617e-10,0.7593238750263747,2.6511419579399163e-12,3.53191066635243e-07,0.00010234541016786548,2.1208580436407245e-05,-9.83991207326468e-06,0.06352406580875852,1.678537138061972e-12,0.022376715275732095,242.0,11.325520204263418,1.3105504459709112e-10,1.1368668363142565e-05,267.0,2.6256865608050326,4.1059234268383766e-05,0.20392340030020267,1.607586777788659e-05,2.099647655673631e-07,1.6078018786432944e-05,9.932306967742367,8.7890625,3.319853966086823e-08,4.094158601403006e-05,-1.0399902270718642e-05,5.421145499299906e-05,5.814569835697576e-07,2.634905788407312,2.0820583939964653e-07,8.864126947930646e-05,0.14335973054063908,0.06704538611308399,1.0399390234835998e-05
1.03151719588064e-06,1.0315172153277737e-06,1.0640277655175645e-12,0.7473948908746094,1.0640277253974586e-12,10.455149945494043,1.2233061599623334e-13,0.0007884058069301502,0.0007803599626923216,2.1743651707433035e-10,6.774956741251534e-07,11.771239997395927,8.441246671182115e-11,1.0900071343314013e-13,6.723112185032613e-05,4.71982483059268e-08,1.1596728054189593e-10,0.6680493170571615,4.025294082696656e-12,2.4466766570376456e-07,0.00011166704098274641,1.983532206264131e-05,-9.526854714523427e-06,0.0634933015587101,1.7073174109484622e-12,0.023172235046485662,267.0,6.918448485216036,9.33131575798989e-11,1.0308467348117881e-05,250.0,2.7230263789225413,3.6036041612820827e-05,0.20259490246443393,1.5768947759859175e-05,1.605956757606943e-07,1.5769836450439952e-05,6.189396879917824,8.7890625,3.1862593551483893e-08,3.306788698479995e-05,-1.0509084946745287e-05,4.4464327471143416e-05,6.175889384982919e-07,2.6426118545753225,1.3468161875268987e-07,7.546758385845731e-05,0.18602172368820813,0.09656056823790904,9.87448665823441e-06
1.0416695316438605e-06,1.0416695566630839e-06,1.0850754652786657e-12,0.8306059087853829,1.0850754131551398e-12,17.307784608473924,1.227514667008388e-13,0.0005246107818672437,0.000530919883760384,2.5717614210755524e-10,7.960636479321042e-07,22.06988129918119,1.7776714285280712e-10,1.1899681493458237e-13,7.265003799764925e-05,5.264167008136057e-08,1.9434997731249463e-10,0.8166808594650338,4.6083436896917425e-12,5.783203392844045e-07,0.0001328711851258947,2.461142430779205e-05,-1.279285841513869e-05,0.0376352685148424,2.2846895234758355e-12,0.016724210070009547,190.0,22.171759113571248,1.830453596991988e-10,1.1818565892653359e-05,217.0,2.3883044268316813,4.4158085140487034e-05,0.14976713625157898,2.1930820639356903e-05,2.405556918885333e-07,2.193781745645277e-05,17.36268473808243,6.34765625,3.917127649774225e-08,4.5653564466970464e-05,-1.2712035590964972e-05,5.7124332505198434e-05,1.4296463473343418e-06,2.2038909536096813,2.5636326216521793e-07,9.886939618247117e-05,0.12414020764395702,0.03683428343604665,1.2381032329025874e-05
1.0337567547509288e-06,1.0337568301153894e-06,1.0686531838102182e-12,0.6978857053197121,1.0686530279931719e-12,13.702581400849816,1.097482330046565e-13,0.0005854871123292161,0.0006677248157666046,3.2566680891794005e-10,1.0288667838802594e-06,14.013245518114084,1.610515813057447e-10,1.0843191683188061e-13,8.393141991586896e-05,5.1348850347629816e-08,1.3081709466386973e-10,0.7190618327445873,5.0243537652383926e-12,5.167354631400203e-07,0.00014720940485280507,2.2756770093619272e-05,-1.1446102229673649e-05,0.04980186099056046,2.2472650305892585e-12,0.01781073474245284,227.0,12.789356573112473,1.167685414771135e-10,1.1310667863945623e-05,254.0,2.7412413224825203,3.8961326563534415e-05,0.19730068097429249,1.726669751695763e-05,1.881734732411493e-07,1.727342892827965e-05,11.490953739544699,8.30078125,3.4153410621161844e-08,4.445008955496477e-05,-1.105029765054155e-05,5.294848284216066e-05,7.248338026263152e-07,2.585206038069633,2.430751471944275e-07,0.00010317102554918394,0.19460094880284806,0.05622345648383102,1.1905655801107431e-05
1.2569896506371678e-06,1.2569897313885773e-06,1.5800231848163278e-12,0.7835839960887064,1.580022981808949e-12,10.330240601211921,1.21522131325082e-13,0.0005664934976410195,0.0005194592469401981,3.5819390031347326e-10,1.1575891194110102e-06,11.522498106485607,1.57872932729028e-10,1.0276202240228381e-13,7.749415722951637e-05,6.125620020174689e-08,1.6809159800324122e-10,0.7327540670933517,6.740621363768429e-12,4.936421314830915e-07,0.00013008170012331614,2.3030460024143325e-05,-1.142537377007309e-05,0.06800469731886133,2.33060729941507e-12,0.019793249142765642,245.0,10.310859650529496,1.4495706891647706e-10,1.1605086254070236e-05,216.0,2.5074299587203623,4.246309815885844e-05,0.19674092035974242,1.800518451551251e-05,2.2217000694080006e-07,1.8005229557395822e-05,9.776809632524058,8.7890625,4.0668617480669114e-08,4.3156660081679547e-05,-1.2534143234211955e-05,5.946469436279906e-05,8.4933695521709e-07,2.46871337040802,2.2951805168895977e-07,9.657701204517831e-05,0.16939692205089216,0.0710662439339597,1.1972610651246549e-05
1.0188211968462909e-06,1.018821201182927e-06,1.037996639979822e-12,0.7960442516462454,1.0379966311433087e-12,16.170504945475855,1.2167741634840086e-13,0.0005642120458487858,0.00045956282480108095,3.619702794218177e-10,1.2606688844069263e-06,18.22421661239222,1.6681512702942965e-10,9.024152190878367e-14,8.200080830386166e-05,6.055210046690571e-08,1.716741224367105e-10,0.7687766179229341,5.37641888558593e-12,5.522952188970445e-07,0.0001313654140200966,2.4784564186250654e-05,-1.1854342567505833e-05,0.04368057451122185,2.7545240661844274e-12,0.014255918417966345,191.0,14.693540360983503,1.5095993031917207e-10,1.2930221618744823e-05,215.0,2.458163930703598,3.886695446142269e-05,0.15199891285417863,2.09364471205986e-05,1.8660617973534875e-07,2.0942334913833856e-05,12.785669658628388,6.8359375,4.2861803695869195e-08,4.2553638020282694e-05,-1.1515486587343183e-05,5.538950442601197e-05,1.2763078481079023e-06,2.2145906638937203,2.231179664162076e-07,9.983672879450559e-05,0.15353488500722423,0.05232072046872415,1.292004495090522e-05
1.0603941961304977e-06,1.0603941961304979e-06,1.124435851187245e-12,0.7810532632573716,1.1244358511872445e-12,14.513627764480939,1.3027914664000527e-13,0.0006002952802601099,0.0006512542201934919,2.9775595351174505e-10,9.748924606511982e-07,16.071664174112335,1.7622105743216586e-10,1.036770646172397e-13,7.276316327241509e-05,4.282805802110486e-08,1.6950816700319716e-10,0.7390202694229744,3.900870070760968e-12,5.875186087936434e-07,0.0001418617103312707,2.097912783632775e-05,-1.0411492754166428e-05,0.048598157278290095,1.7517433124912418e-12,0.01552558978999409,242.0,11.862310609091535,1.1764906829110676e-10,1.0567635082161321e-05,241.0,2.524566589629828,3.8658243560043805e-05,0.16789264870113604,1.9780434658104885e-05,1.83854718822743e-07,1.9784100857253957e-05,10.308262580003895,7.8125,3.704978497366048e-08,3.147672767321328e-05,-1.0943465985302106e-05,6.0776185819472746e-05,1.0751222133286995e-06,2.4090414926121326,1.2187514149382059e-07,0.00011313415381315837,0.1662290725214437,0.06229985824655215,1.0085775360778087e-05
